19047.2784	0.6915	0.7691	0.648	0.5502	0.8337	0.6853	0.6915	0.7713
18673.226	0.7024	0.8005	0.652	0.5418	0.864	0.6947	0.7024	0.7869
17872.5247	0.7188	0.7356	0.7041	0.6861	0.7518	0.7186	0.7188	0.7975
17893.5136	0.7228	0.7391	0.7085	0.6916	0.7543	0.7226	0.7228	0.8025
18062.2527	0.725	0.7887	0.6839	0.6172	0.8335	0.7219	0.725	0.8089
17085.9781	0.7367	0.7626	0.7153	0.69	0.7838	0.7362	0.7367	0.817
17265.6658	0.7379	0.7708	0.7119	0.6797	0.7966	0.7371	0.7379	0.819
17316.5908	0.7372	0.7335	0.7411	0.7478	0.7265	0.7371	0.7372	0.8241
17983.395	0.725	0.6991	0.759	0.7929	0.6566	0.7236	0.725	0.8212
17374.4897	0.7427	0.7404	0.7451	0.7501	0.7353	0.7427	0.7427	0.8295
17936.883	0.7349	0.7181	0.7548	0.7762	0.6932	0.7344	0.7349	0.8273
18434.6698	0.74	0.7234	0.7595	0.7798	0.6999	0.7395	0.74	0.8306
19153.4305	0.7369	0.7155	0.7635	0.7895	0.684	0.7361	0.7369	0.832
20544.0431	0.7357	0.7091	0.7704	0.802	0.6689	0.7344	0.7357	0.8315
21359.5119	0.7224	0.6842	0.7817	0.8295	0.6146	0.719	0.7224	0.8276
25990.1922	0.7078	0.6594	0.8001	0.8632	0.5513	0.7003	0.7078	0.8297
23179.8309	0.7287	0.6938	0.7798	0.8219	0.635	0.7262	0.7287	0.8312
27026.1185	0.704	0.6524	0.811	0.8774	0.5295	0.6945	0.704	0.8324
31019.5285	0.7064	0.656	0.8074	0.8721	0.5396	0.6978	0.7064	0.832
30959.8818	0.7067	0.6559	0.8093	0.874	0.5384	0.698	0.7067	0.8325
34321.1506	0.7015	0.6482	0.8175	0.8855	0.5162	0.6907	0.7015	0.8329
34361.6634	0.7057	0.6551	0.8074	0.8725	0.5377	0.6969	0.7057	0.8314
35306.8379	0.7159	0.6678	0.8046	0.863	0.5679	0.7094	0.7159	0.8322
44327.817	0.6923	0.6389	0.8158	0.8892	0.4941	0.6795	0.6923	0.8279
44132.6383	0.7002	0.6487	0.809	0.8776	0.5216	0.6901	0.7002	0.8273
51281.1319	0.6897	0.6349	0.8231	0.8974	0.4807	0.6753	0.6897	0.8317
47983.5126	0.7117	0.6645	0.7989	0.8591	0.5634	0.7051	0.7117	0.8274
52354.152	0.7058	0.6532	0.8161	0.8816	0.5289	0.6961	0.7058	0.8322
68565.99	0.6864	0.6317	0.8229	0.899	0.4724	0.6711	0.6864	0.8293
61213.1724	0.6979	0.6451	0.8142	0.8843	0.5103	0.6867	0.6979	0.8309
74824.1567	0.6844	0.629	0.8274	0.904	0.4634	0.668	0.6844	0.8308
64396.8343	0.685	0.6299	0.8253	0.9018	0.4667	0.669	0.685	0.8259
84441.8685	0.6827	0.6267	0.8326	0.9092	0.4549	0.6651	0.6827	0.8292
87613.3555	0.6788	0.6239	0.8264	0.9061	0.4501	0.6609	0.6788	0.8267
85298.3069	0.6944	0.6392	0.8254	0.8969	0.4905	0.6809	0.6944	0.8286
76061.6762	0.7011	0.648	0.8165	0.8848	0.5162	0.6903	0.7011	0.8317
90672.2583	0.6826	0.6273	0.8269	0.9045	0.4591	0.6657	0.6826	0.8285
100989.5272	0.6861	0.6313	0.8236	0.8997	0.4711	0.6707	0.6861	0.8292
97384.7683	0.6828	0.6273	0.8287	0.9059	0.4582	0.6657	0.6828	0.8296
107135.5226	0.6893	0.6337	0.8279	0.9018	0.4754	0.6742	0.6893	0.8291
120142.2067	0.677	0.6215	0.8308	0.9106	0.4418	0.6578	0.677	0.8273
132109.3474	0.6683	0.6128	0.8382	0.9205	0.4145	0.6452	0.6683	0.8253
122166.8131	0.679	0.6234	0.831	0.9098	0.4468	0.6605	0.679	0.8276
142058.1079	0.6732	0.6169	0.8399	0.9195	0.4254	0.6516	0.6732	0.8239
111963.0706	0.6849	0.6301	0.8236	0.9005	0.4678	0.669	0.6849	0.8259
189361.313	0.6572	0.6026	0.8442	0.9298	0.3828	0.629	0.6572	0.8195
132007.6071	0.6737	0.6172	0.8411	0.9201	0.4256	0.652	0.6737	0.8274
152846.7793	0.6787	0.6228	0.8334	0.9119	0.444	0.6597	0.6787	0.8237
144641.2946	0.6746	0.6188	0.8349	0.915	0.4327	0.6541	0.6746	0.825
147324.4936	0.6693	0.6136	0.8388	0.9205	0.4164	0.6464	0.6693	0.8257
161269.7924	0.6734	0.6174	0.8378	0.9178	0.4274	0.6521	0.6734	0.8248
169924.0133	0.6492	0.5957	0.8479	0.9357	0.3608	0.6171	0.6492	0.8238
174430.506	0.6582	0.6026	0.8534	0.9353	0.3792	0.629	0.6582	0.8251
184642.1341	0.6559	0.6014	0.8454	0.9312	0.3787	0.627	0.6559	0.8202
216119.0369	0.6387	0.5868	0.8562	0.9449	0.3304	0.6004	0.6387	0.8193
227131.6398	0.6392	0.5869	0.8618	0.9476	0.3287	0.6004	0.6392	0.8173
222036.0147	0.6427	0.5906	0.847	0.938	0.3454	0.6077	0.6427	0.8173
200358.6263	0.651	0.5972	0.8478	0.9349	0.3652	0.6197	0.651	0.8216
194983.6847	0.6429	0.5902	0.8557	0.9429	0.341	0.6068	0.6429	0.8217
213106.1636	0.6406	0.5888	0.8496	0.9404	0.3388	0.6043	0.6406	0.82
289656.7211	0.6193	0.5721	0.8644	0.9564	0.28	0.5695	0.6193	0.8096
237799.5425	0.6387	0.587	0.8543	0.9438	0.3317	0.6008	0.6387	0.8175
191943.9055	0.6483	0.5949	0.8485	0.9365	0.3582	0.6157	0.6483	0.8223
208929.0965	0.6429	0.5903	0.8533	0.9415	0.3423	0.6071	0.6429	0.8207
241148.301	0.6381	0.5865	0.8562	0.9451	0.3292	0.5997	0.6381	0.8164
249438.7446	0.6301	0.58	0.8631	0.9517	0.3064	0.5865	0.6301	0.8157
194232.9717	0.6654	0.6093	0.847	0.928	0.4011	0.64	0.6654	0.8207
267242.1171	0.6275	0.578	0.865	0.9536	0.2992	0.5822	0.6275	0.8136
203944.444	0.6581	0.6033	0.8454	0.9302	0.3843	0.6301	0.6581	0.821
259971.3196	0.6429	0.5901	0.8567	0.9434	0.3405	0.6067	0.6429	0.8151
286561.5909	0.6237	0.5751	0.868	0.9564	0.2887	0.5758	0.6237	0.8109
231235.3039	0.6433	0.5907	0.8527	0.941	0.3437	0.6079	0.6433	0.818
238510.4016	0.6432	0.5903	0.8571	0.9436	0.3408	0.607	0.6432	0.8175
247986.2329	0.632	0.582	0.8531	0.9459	0.3161	0.5909	0.632	0.8137
251321.7588	0.6353	0.5841	0.8598	0.948	0.3206	0.5949	0.6353	0.8143
281418.3952	0.6252	0.5764	0.8629	0.9535	0.2947	0.5789	0.6252	0.8117
241261.0019	0.6342	0.5834	0.8583	0.9477	0.3187	0.5935	0.6342	0.8173
232350.0355	0.6407	0.5884	0.8569	0.9445	0.3349	0.6033	0.6407	0.8182
232502.9816	0.642	0.5898	0.8507	0.9404	0.3416	0.6062	0.642	0.8175
322288.2531	0.6139	0.5682	0.8686	0.9601	0.2655	0.5602	0.6139	0.8054
281387.8277	0.6366	0.585	0.8609	0.9482	0.3229	0.5966	0.6366	0.8094
330247.9112	0.6105	0.5656	0.872	0.9627	0.2559	0.5542	0.6105	0.8045
251198.88	0.6335	0.5828	0.8568	0.9473	0.3176	0.5925	0.6335	0.8146
306558.4275	0.6153	0.5692	0.8678	0.9593	0.2691	0.5626	0.6153	0.8075
362212.4911	0.6008	0.559	0.8752	0.9671	0.2322	0.5377	0.6008	0.7985
291360.064	0.6244	0.5759	0.8624	0.9536	0.2931	0.5778	0.6244	0.81
355634.4178	0.6066	0.5629	0.8755	0.9653	0.2456	0.5473	0.6066	0.8008
286174.4623	0.6289	0.5791	0.8646	0.9529	0.3028	0.5844	0.6289	0.811
291126.1687	0.6148	0.5688	0.869	0.96	0.2673	0.5616	0.6148	0.8102
294679.3011	0.6151	0.5689	0.872	0.9611	0.2668	0.5616	0.6151	0.8099
354074.2977	0.6002	0.5587	0.8739	0.9669	0.2312	0.5369	0.6002	0.8003
300595.3314	0.6274	0.5781	0.8614	0.9519	0.3007	0.5826	0.6274	0.8082
288910.907	0.6175	0.5707	0.8669	0.9581	0.2746	0.5662	0.6175	0.8085
279969.8451	0.6341	0.583	0.863	0.9501	0.3161	0.5927	0.6341	0.8115
335702.2805	0.6099	0.5651	0.8785	0.9654	0.2521	0.5523	0.6099	0.8028
318885.9349	0.6208	0.5732	0.8651	0.9561	0.2832	0.5717	0.6208	0.8056
365121.873	0.6059	0.5625	0.8724	0.9644	0.245	0.5466	0.6059	0.7997
326642.8878	0.6159	0.5695	0.8687	0.9594	0.2701	0.5634	0.6159	0.8041
382992.5321	0.601	0.5589	0.8835	0.9699	0.2296	0.5369	0.601	0.7973
368697.116	0.5976	0.5568	0.8791	0.9695	0.2232	0.5317	0.5976	0.7989
347406.6473	0.6051	0.5619	0.8744	0.9654	0.2424	0.5449	0.6051	0.8016
352743.2694	0.6089	0.5645	0.8737	0.9639	0.2516	0.5513	0.6089	0.8004
341475.3798	0.6054	0.5621	0.8755	0.9657	0.2427	0.5453	0.6054	0.8037
416359.1164	0.5982	0.5571	0.8827	0.9705	0.2234	0.5322	0.5982	0.7913
309628.9432	0.6108	0.5659	0.8712	0.9622	0.257	0.5548	0.6108	0.8083
370570.2984	0.6	0.5585	0.8759	0.9676	0.23	0.5363	0.6	0.7981
343751.8114	0.5984	0.5573	0.8804	0.9697	0.2247	0.533	0.5984	0.8017
336939.1439	0.6077	0.5638	0.8718	0.9636	0.2495	0.5496	0.6077	0.8032
319026.1064	0.6127	0.5673	0.87	0.9611	0.262	0.5581	0.6127	0.8049
327862.8208	0.6128	0.5672	0.8744	0.9628	0.2604	0.5576	0.6128	0.8045
342055.6989	0.6116	0.5665	0.8705	0.9617	0.2592	0.5562	0.6116	0.803
385869.6397	0.6004	0.5587	0.8767	0.9678	0.2307	0.5368	0.6004	0.7953
427118.0108	0.5922	0.5532	0.8842	0.9728	0.2091	0.5217	0.5922	0.7886
389520.6312	0.5917	0.5529	0.8794	0.9715	0.2094	0.5215	0.5917	0.7943
377916.6957	0.5951	0.5552	0.8776	0.9698	0.2179	0.5276	0.5951	0.798
369093.683	0.6068	0.5632	0.8687	0.9627	0.2486	0.5486	0.6068	0.7979
361126.8333	0.601	0.559	0.8794	0.9685	0.231	0.5374	0.601	0.8006
367901.9757	0.6019	0.5599	0.8707	0.9651	0.2364	0.5402	0.6019	0.7983
334790.1426	0.6015	0.5593	0.8808	0.9688	0.2317	0.538	0.6015	0.8035
382204.8551	0.5917	0.5529	0.8812	0.972	0.2089	0.5213	0.5917	0.7968
357947.2623	0.5929	0.5538	0.8784	0.9708	0.2126	0.5238	0.5929	0.7992
397097.9035	0.5974	0.5568	0.8745	0.968	0.2244	0.5321	0.5974	0.7938
336313.602	0.6118	0.5666	0.8718	0.9621	0.2592	0.5564	0.6118	0.8036
322259.5716	0.6082	0.5642	0.8708	0.963	0.2512	0.5507	0.6082	0.8049
394572.7341	0.5896	0.5515	0.885	0.9738	0.2029	0.5172	0.5896	0.7955
309148.6001	0.615	0.5689	0.8699	0.9603	0.2674	0.5618	0.615	0.8082
392561.3543	0.5973	0.5566	0.8803	0.97	0.2222	0.5311	0.5973	0.7937
332220.6777	0.604	0.5611	0.8788	0.9673	0.2383	0.5425	0.604	0.8051
340276.4517	0.6042	0.5612	0.8764	0.9664	0.2395	0.5432	0.6042	0.8036
374623.8344	0.5974	0.5565	0.8846	0.9714	0.2209	0.5306	0.5974	0.7981
362816.9445	0.597	0.5565	0.8728	0.9676	0.224	0.5315	0.597	0.7994
372401.9212	0.594	0.5545	0.8758	0.9696	0.216	0.526	0.594	0.7972
325870.9406	0.6122	0.5668	0.8752	0.9633	0.2588	0.5566	0.6122	0.8037
347547.1613	0.6025	0.5601	0.8748	0.9664	0.2361	0.5405	0.6025	0.7992
416500.4893	0.5946	0.5549	0.8794	0.9705	0.2163	0.5266	0.5946	0.7904
414011.7177	0.5878	0.5504	0.8807	0.9731	0.1999	0.5145	0.5878	0.7886
356239.6123	0.6059	0.5625	0.8733	0.9647	0.2448	0.5466	0.6059	0.7998
389869.2679	0.5959	0.5557	0.8804	0.9705	0.219	0.5287	0.5959	0.7942
355777.7098	0.5933	0.5539	0.8839	0.9724	0.2117	0.5237	0.5933	0.8014
427445.876	0.5892	0.5513	0.8828	0.9733	0.2025	0.5167	0.5892	0.789
364882.7551	0.6028	0.5603	0.877	0.9671	0.236	0.5407	0.6028	0.7995
334146.5025	0.6078	0.5638	0.8737	0.9642	0.249	0.5495	0.6078	0.8036
359263.6642	0.6071	0.5634	0.871	0.9634	0.2484	0.5488	0.6071	0.8001
357062.08	0.6004	0.5587	0.8796	0.9688	0.2297	0.5365	0.6004	0.8002
361335.4708	0.6031	0.5605	0.8783	0.9675	0.2363	0.5411	0.6031	0.8004
367056.1709	0.5941	0.5544	0.8841	0.9722	0.2136	0.5251	0.5941	0.7993
347340.8643	0.6025	0.5601	0.8774	0.9673	0.2354	0.5403	0.6025	0.8019
418586.1331	0.5919	0.553	0.8863	0.9735	0.2078	0.521	0.5919	0.7922
433598.7962	0.5908	0.5522	0.8862	0.9738	0.2052	0.519	0.5908	0.7888
330100.4793	0.6032	0.5604	0.8809	0.9684	0.2355	0.5408	0.6032	0.8067
468992.9343	0.5819	0.5465	0.8924	0.9781	0.1832	0.5026	0.5819	0.7832
311691.0326	0.6082	0.5638	0.8803	0.9666	0.2474	0.5492	0.6082	0.8091
359447.8368	0.5967	0.5562	0.8803	0.9702	0.2208	0.5301	0.5967	0.8003
361033.7774	0.6001	0.5586	0.8752	0.9673	0.2305	0.5365	0.6001	0.7992
403324.7641	0.5917	0.5529	0.8855	0.9733	0.2076	0.5208	0.5917	0.7941
413856.3334	0.5805	0.5458	0.8846	0.9764	0.1821	0.5011	0.5805	0.7907
361869.9909	0.596	0.5557	0.882	0.9709	0.2187	0.5286	0.596	0.8
371904.2134	0.5962	0.5558	0.8831	0.9712	0.2187	0.5288	0.5962	0.7971
394290.8209	0.5829	0.5473	0.8823	0.9751	0.1881	0.5056	0.5829	0.7938
367175.6127	0.5852	0.5488	0.8819	0.9742	0.1937	0.5098	0.5852	0.7983
421624.8277	0.576	0.5429	0.8934	0.9799	0.1694	0.4917	0.576	0.7907
423871.8076	0.5828	0.5472	0.8875	0.9765	0.1865	0.5048	0.5828	0.789
420824.0418	0.586	0.5492	0.8827	0.9742	0.1952	0.5111	0.586	0.79
377253.3705	0.5949	0.5551	0.878	0.97	0.2174	0.5273	0.5949	0.7969
396284.8222	0.5843	0.5481	0.8834	0.975	0.191	0.5079	0.5843	0.7931
410086.414	0.5817	0.5464	0.889	0.9772	0.1835	0.5026	0.5817	0.7915
383123.0924	0.5846	0.5483	0.8877	0.976	0.1907	0.508	0.5846	0.7959
395360.339	0.5927	0.5535	0.8822	0.972	0.2109	0.5229	0.5927	0.7941
390627.531	0.5952	0.5551	0.8823	0.9713	0.2165	0.5271	0.5952	0.7947
378938.1316	0.5975	0.5567	0.8799	0.9698	0.2227	0.5314	0.5975	0.7966
429184.6607	0.5778	0.544	0.8904	0.9787	0.1744	0.4955	0.5778	0.7885
367737.9625	0.5924	0.5534	0.881	0.9717	0.2107	0.5226	0.5924	0.7979
467517.198	0.5802	0.5456	0.8842	0.9764	0.1814	0.5005	0.5802	0.782
330147.7103	0.5997	0.5582	0.877	0.9681	0.2288	0.5355	0.5997	0.8029
400954.0755	0.5797	0.5452	0.8873	0.9773	0.1794	0.4992	0.5797	0.7917
452815.0888	0.5781	0.5441	0.8935	0.9794	0.1741	0.4955	0.5781	0.7849
377877.6104	0.5923	0.5532	0.8849	0.973	0.2091	0.5218	0.5923	0.7969
406774.823	0.5869	0.5498	0.8845	0.9745	0.1967	0.5124	0.5869	0.7914
363671.7385	0.5934	0.5541	0.8768	0.9701	0.2142	0.5248	0.5934	0.7979
444754.4681	0.5764	0.5432	0.89	0.979	0.1712	0.493	0.5764	0.7847
396525.2031	0.5887	0.551	0.88	0.9726	0.2022	0.5161	0.5887	0.7949
314243.0268	0.6096	0.565	0.8746	0.964	0.2528	0.5524	0.6096	0.8066
309449.8018	0.611	0.5661	0.8695	0.9615	0.2581	0.5553	0.611	0.8077
348472.3742	0.5926	0.5535	0.8806	0.9715	0.2112	0.523	0.5926	0.8017
340367.4489	0.5896	0.5515	0.8852	0.9739	0.2028	0.5171	0.5896	0.8023
332539.3532	0.5977	0.557	0.8764	0.9685	0.2245	0.5323	0.5977	0.8039
380833.9962	0.5885	0.5508	0.8818	0.9732	0.2012	0.5156	0.5885	0.7963
353971.6928	0.5831	0.5474	0.8845	0.9756	0.1879	0.5057	0.5831	0.7999
354411.4933	0.5902	0.5519	0.8804	0.9723	0.2056	0.5187	0.5902	0.7998
352992.1834	0.5896	0.5516	0.8786	0.9719	0.2047	0.5179	0.5896	0.7996
360384.2384	0.5937	0.5542	0.8814	0.9715	0.2135	0.5247	0.5937	0.7995
382521.9049	0.5888	0.551	0.8803	0.9727	0.2023	0.5163	0.5888	0.7958
352981.9077	0.5998	0.5583	0.8754	0.9675	0.2296	0.5359	0.5998	0.7994
320854.255	0.5928	0.5536	0.8821	0.972	0.2112	0.5231	0.5928	0.8053
362831.093	0.596	0.5558	0.8781	0.9697	0.2198	0.5291	0.596	0.7987
324505.9845	0.5985	0.5575	0.8773	0.9686	0.226	0.5335	0.5985	0.8044
350033.3799	0.5885	0.5509	0.8759	0.9714	0.203	0.5164	0.5885	0.7986
336119.2039	0.5942	0.5546	0.8781	0.9703	0.2156	0.526	0.5942	0.8025
393760.8742	0.5841	0.548	0.886	0.9757	0.1899	0.5073	0.5841	0.7936
347743.5451	0.5924	0.5534	0.879	0.9711	0.2113	0.5229	0.5924	0.7997
357116.6055	0.5951	0.5552	0.8765	0.9694	0.2183	0.5278	0.5951	0.7986
290963.3896	0.603	0.5604	0.8761	0.9667	0.2368	0.5412	0.603	0.8091
347358.2924	0.5938	0.5543	0.8797	0.9709	0.2143	0.5252	0.5938	0.8016
330626.5347	0.5927	0.5536	0.8792	0.9711	0.212	0.5234	0.5927	0.8035
393872.8309	0.5811	0.5462	0.8846	0.9762	0.1835	0.5022	0.5811	0.7939
340441.3314	0.6014	0.5594	0.8774	0.9677	0.2327	0.5384	0.6014	0.8026
366876.9303	0.5893	0.5514	0.8799	0.9724	0.2037	0.5173	0.5893	0.7971
420538.0637	0.5733	0.5412	0.8911	0.9801	0.1638	0.4871	0.5733	0.7885
402054.4781	0.5841	0.5481	0.8832	0.975	0.1907	0.5077	0.5841	0.7918
353481.4503	0.5915	0.5528	0.8806	0.9719	0.2086	0.521	0.5915	0.7999
319327.5458	0.5854	0.5489	0.8847	0.975	0.1934	0.5099	0.5854	0.8058
339454.5083	0.5873	0.5502	0.8756	0.9717	0.2004	0.5144	0.5873	0.802
407829.6413	0.5716	0.5402	0.8924	0.9809	0.1597	0.4838	0.5716	0.792
370591.4864	0.5819	0.5467	0.8797	0.9747	0.1866	0.5042	0.5819	0.7975
390998.2201	0.5742	0.5419	0.8862	0.9787	0.1671	0.4894	0.5742	0.7947
324439.7395	0.5955	0.5553	0.8845	0.9719	0.2166	0.5274	0.5955	0.8052
310140.5944	0.5965	0.556	0.8806	0.9703	0.2202	0.5296	0.5965	0.8075
367127.2441	0.583	0.5474	0.8803	0.9745	0.189	0.5061	0.583	0.7979
371763.4935	0.5833	0.5475	0.8852	0.9757	0.1883	0.506	0.5833	0.7975
360596.2437	0.5836	0.5476	0.8892	0.9767	0.1879	0.506	0.5836	0.7992
375808.1169	0.5875	0.5502	0.8817	0.9735	0.1991	0.514	0.5875	0.7968
358921.3152	0.5848	0.5485	0.8802	0.9739	0.1931	0.5093	0.5848	0.7995
329292.4512	0.5863	0.5495	0.8827	0.9741	0.196	0.5117	0.5863	0.8043
329167.1052	0.5917	0.553	0.8758	0.9703	0.2105	0.522	0.5917	0.8027
330251.9383	0.5942	0.5546	0.8799	0.9708	0.2152	0.5258	0.5942	0.8037
370998.8427	0.584	0.548	0.8797	0.974	0.1915	0.508	0.584	0.7969
312717.4684	0.5959	0.5558	0.8751	0.9687	0.2206	0.5294	0.5959	0.8058
352867.6189	0.5809	0.5461	0.8803	0.9751	0.184	0.5022	0.5809	0.7994
340453.0414	0.5906	0.5523	0.8785	0.9715	0.2071	0.5197	0.5906	0.8011
328271.9525	0.5835	0.5477	0.8794	0.9741	0.1904	0.5071	0.5835	0.805
388812.6655	0.5859	0.5491	0.8851	0.975	0.1942	0.5105	0.5859	0.7956
333947.0793	0.5939	0.5544	0.8758	0.9696	0.2156	0.5258	0.5939	0.8022
296935.9207	0.6004	0.5588	0.8736	0.9667	0.2317	0.5373	0.6004	0.8083
338580.4613	0.5952	0.5553	0.876	0.9693	0.2186	0.528	0.5952	0.8021
325317.1839	0.5893	0.5514	0.8789	0.9721	0.2041	0.5174	0.5893	0.8056
332695.1652	0.5935	0.5541	0.8798	0.971	0.2136	0.5247	0.5935	0.8035
306012.3704	0.6003	0.5587	0.8745	0.967	0.2311	0.5369	0.6003	0.8076
326924.9029	0.5952	0.5552	0.8776	0.9698	0.218	0.5277	0.5952	0.8054
382079.2094	0.5732	0.5413	0.8814	0.9778	0.1658	0.488	0.5732	0.7948
399932.8651	0.5807	0.5459	0.8847	0.9764	0.1823	0.5013	0.5807	0.7949
376339.944	0.5796	0.5453	0.8826	0.9762	0.1805	0.4997	0.5796	0.7964
348910.5667	0.5891	0.5513	0.8803	0.9726	0.2031	0.5169	0.5891	0.8007
342566.7053	0.5862	0.5495	0.8756	0.9721	0.1978	0.5124	0.5862	0.8008
319093.8041	0.5812	0.5463	0.8757	0.9738	0.1861	0.5035	0.5812	0.8044
310377.6267	0.5903	0.5521	0.8808	0.9723	0.2059	0.519	0.5903	0.8083
367389.3826	0.5734	0.5414	0.8847	0.9785	0.1656	0.4881	0.5734	0.7985
405614.1103	0.5725	0.5408	0.8871	0.9794	0.163	0.4862	0.5725	0.7916
358361.9138	0.5704	0.5396	0.8849	0.9795	0.1586	0.4824	0.5704	0.7981
287812.778	0.5963	0.556	0.8768	0.9691	0.2211	0.5299	0.5963	0.8099
320069.2314	0.5908	0.5524	0.8781	0.9714	0.2077	0.5201	0.5908	0.806
318671.7421	0.5776	0.5439	0.8884	0.9782	0.1743	0.4952	0.5776	0.8048
377764.1346	0.5731	0.5411	0.8932	0.9806	0.1629	0.4865	0.5731	0.7969
325119.0821	0.5907	0.5522	0.8821	0.9726	0.2062	0.5194	0.5907	0.8054
305723.6448	0.5901	0.5519	0.8817	0.9727	0.2051	0.5185	0.5901	0.8066
365996.817	0.5764	0.5431	0.8912	0.9793	0.1709	0.4928	0.5764	0.7987
319157.7102	0.5902	0.5519	0.8858	0.9739	0.2041	0.5181	0.5902	0.805
362997.7854	0.5787	0.5446	0.8869	0.9775	0.1773	0.4975	0.5787	0.7984
315206.9684	0.5924	0.5534	0.8807	0.9717	0.2106	0.5225	0.5924	0.806
266021.2231	0.5998	0.5584	0.8756	0.9676	0.2297	0.536	0.5998	0.812
359646.5032	0.5805	0.5458	0.8854	0.9766	0.1818	0.5009	0.5805	0.7989
318895.6508	0.5858	0.5491	0.8819	0.9741	0.1949	0.5108	0.5858	0.8047
330125.8738	0.5874	0.5502	0.8807	0.9732	0.1991	0.5139	0.5874	0.8038
357732.1031	0.5875	0.5503	0.8774	0.9722	0.2004	0.5145	0.5875	0.7974
297422.0822	0.5917	0.553	0.8754	0.9702	0.2107	0.5221	0.5917	0.8069
346702.0084	0.5735	0.5414	0.8872	0.9791	0.1651	0.4879	0.5735	0.8011
283272.6376	0.5914	0.5527	0.8817	0.9723	0.2081	0.5208	0.5914	0.8117
329719.8703	0.5898	0.5518	0.8755	0.9709	0.2062	0.5187	0.5898	0.8032
322826.2077	0.5904	0.5522	0.8787	0.9717	0.2067	0.5194	0.5904	0.8046
346440.2032	0.5791	0.5449	0.8873	0.9775	0.1781	0.4982	0.5791	0.8009
295528.9755	0.5909	0.5524	0.8825	0.9727	0.2066	0.5198	0.5909	0.809
329852.6883	0.5777	0.544	0.8883	0.9782	0.1746	0.4955	0.5777	0.803
324946.9392	0.5882	0.5507	0.8803	0.9729	0.201	0.5153	0.5882	0.8037
320431.6547	0.5878	0.5504	0.8797	0.9728	0.2003	0.5147	0.5878	0.8051
282132.7126	0.6019	0.5597	0.8772	0.9675	0.234	0.5393	0.6019	0.811
305375.7723	0.5899	0.5519	0.8741	0.9704	0.2068	0.5191	0.5899	0.8068
268229.5081	0.6109	0.566	0.8712	0.9622	0.2574	0.555	0.6109	0.8121
307642.4739	0.5939	0.5543	0.8816	0.9715	0.2138	0.525	0.5939	0.805
323528.7305	0.5826	0.5471	0.8862	0.9762	0.1864	0.5046	0.5826	0.8054
289417.2059	0.5936	0.5543	0.8767	0.97	0.2148	0.5252	0.5936	0.8082
356904.5743	0.5853	0.5488	0.8828	0.9745	0.1936	0.5098	0.5853	0.7982
356306.1967	0.5738	0.5415	0.8909	0.9799	0.165	0.488	0.5738	0.7998
278783.5281	0.6006	0.5589	0.875	0.9671	0.2317	0.5374	0.6006	0.8098
287000.145	0.5925	0.5535	0.8751	0.9699	0.2126	0.5235	0.5925	0.8085
304232.7442	0.6005	0.5588	0.8741	0.9669	0.2317	0.5373	0.6005	0.8061
293887.6975	0.6002	0.5586	0.8763	0.9677	0.2302	0.5365	0.6002	0.8086
292059.0944	0.5926	0.5535	0.8826	0.9722	0.2104	0.5226	0.5926	0.8084
279200.6756	0.587	0.55	0.8755	0.9718	0.1997	0.5138	0.587	0.8103
298980.8741	0.5921	0.5532	0.879	0.9712	0.2104	0.5222	0.5921	0.8066
295371.7163	0.5927	0.5536	0.8776	0.9706	0.2123	0.5235	0.5927	0.8072
253652.8845	0.5939	0.5545	0.8719	0.9683	0.2171	0.5264	0.5939	0.813
285949.9434	0.594	0.5544	0.8806	0.9711	0.2144	0.5253	0.594	0.8075
331459.8354	0.5917	0.5529	0.8843	0.973	0.2079	0.5209	0.5917	0.8019
269877.183	0.601	0.5592	0.8721	0.966	0.2335	0.5384	0.601	0.8104
287941.6984	0.5906	0.5523	0.8737	0.97	0.2086	0.5204	0.5906	0.8078
276091.6792	0.5874	0.5502	0.8787	0.9726	0.1997	0.5141	0.5874	0.8102
263593.527	0.59	0.5519	0.8775	0.9714	0.206	0.5188	0.59	0.8133
299763.6426	0.5936	0.5541	0.8823	0.9718	0.2129	0.5244	0.5936	0.8073
329440.7918	0.5799	0.5453	0.8891	0.9778	0.1793	0.4993	0.5799	0.8033
250129.3465	0.5936	0.5542	0.8804	0.9712	0.2135	0.5247	0.5936	0.8136
286702.3226	0.5967	0.5563	0.8768	0.969	0.2219	0.5305	0.5967	0.8086
